95,-1,system,root,2022/01/04 01:02:41,REGISTRO DE TRANSACOES FOI INDEVIDAMENTE ALTERADO NA LINHA 1
94,14,Gabriel da Luz,funcionario,2022/01/04 01:02:41,logou no sistema
93,20,Arlindo Nascimento da Luz,cliente,2022/01/04 00:59:45,logou no sistema
92,20,Arlindo Nascimento da Luz,cliente,2022/01/04 00:55:49,logou no sistema
91,20,Arlindo Nascimento da Luz,cliente,2022/01/04 00:51:00,logou no sistema
90,20,Arlindo Nascimento da Luz,cliente,2022/01/04 00:49:54,logou no sistema
89,20,Arlindo Nascimento da Luz,cliente,2022/01/04 00:48:12,logou no sistema
88,14,Gabriel da Luz,funcionario,2022/01/04 00:47:56,logou no sistema
87,20,Arlindo Nascimento da Luz,cliente,2022/01/04 00:47:28,logou no sistema
86,20,Arlindo Nascimento da Luz,cliente,2022/01/04 00:45:32,logou no sistema
85,14,Gabriel da Luz,funcionario,2022/01/04 00:12:28,logou no sistema
84,14,Gabriel da Luz,funcionario,2022/01/04 00:11:21,logou no sistema
83,14,Gabriel da Luz,funcionario,2022/01/03 23:39:29,logou no sistema
82,14,Gabriel da Luz,funcionario,2022/01/03 23:37:48,logou no sistema
81,14,Gabriel da Luz,funcionario,2022/01/03 23:34:34,logou no sistema
80,14,Gabriel da Luz,funcionario,2022/01/03 23:28:04,logou no sistema
79,14,Gabriel da Luz,funcionario,2022/01/03 23:23:20,logou no sistema
78,14,Gabriel da Luz,funcionario,2022/01/03 23:20:22,logou no sistema
77,14,Gabriel da Luz,funcionario,2022/01/03 23:14:37,logou no sistema
76,14,Gabriel da Luz,funcionario,2022/01/03 23:14:04,logou no sistema
75,14,Gabriel da Luz,funcionario,2022/01/03 23:10:31,logou no sistema
74,14,Gabriel da Luz,funcionario,2022/01/03 23:08:52,logou no sistema
73,14,Gabriel da Luz,funcionario,2022/01/03 23:02:53,logou no sistema
72,14,Gabriel da Luz,funcionario,2022/01/03 22:37:31,logou no sistema
71,14,Gabriel da Luz,funcionario,2022/01/03 22:32:46,logou no sistema
70,14,Gabriel da Luz,funcionario,2022/01/03 22:31:02,logou no sistema
69,14,Gabriel da Luz,funcionario,2022/01/03 22:30:46,logou no sistema
68,14,Gabriel da Luz,funcionario,2022/01/03 22:25:39,logou no sistema
67,14,Gabriel da Luz,funcionario,2022/01/03 22:25:36,logou no sistema
66,14,Gabriel da Luz,funcionario,2022/01/03 00:35:27,logou no sistema
65,14,Gabriel da Luz,funcionario,2022/01/03 00:35:25,logou no sistema
64,14,Gabriel da Luz,funcionario,2022/01/03 00:35:04,logou no sistema
63,14,Gabriel da Luz,funcionario,2022/01/03 00:31:42,logou no sistema
62,14,Gabriel da Luz,funcionario,2022/01/03 00:25:41,logou no sistema
61,14,Gabriel da Luz,funcionario,2022/01/03 00:22:01,logou no sistema
60,14,Gabriel da Luz,funcionario,2022/01/03 00:16:53,logou no sistema
59,22,Jaime Fonseca,cliente,2022/01/02 04:04:45,logou no sistema
58,0,root,root,2022/01/02 04:03:40,Criou usuario Jaime Fonseca com id: 22
57,0,root,root,2022/01/02 04:03:40,logou no sistema
56,14,Gabriel da Luz,funcionario,2022/01/02 03:57:15,Criou usuario Jaime Fonseca com id: 21
55,14,Gabriel da Luz,funcionario,2022/01/02 03:57:15,logou no sistema
54,20,Arlindo Nascimento da Luz,cliente,2022/01/02 03:54:59,logou no sistema
53,14,Gabriel da Luz,funcionario,2022/01/02 02:57:23,logou no sistema
52,20,Fransisco Lima,cliente,2022/01/02 02:35:35,logou no sistema
51,0,root,root,2022/01/02 00:39:44,Criou usuario Fransisco Lima com id: 20
50,0,root,root,2022/01/02 00:39:44,logou no sistema
49,14,Gabriel da Luz,funcionario,2022/01/01 21:58:29,Criou usuario Samuel Moreira com id: 19
48,14,Gabriel da Luz,funcionario,2022/01/01 21:58:29,logou no sistema
47,0,root,root,2022/01/01 21:57:18,logou no sistema
46,14,Gabriel da Luz,funcionario,2022/01/01 18:52:50,Criou usuario Tom Silva com id: 18
45,14,Gabriel da Luz,funcionario,2022/01/01 18:52:50,logou no sistema
44,14,Gabriel da Luz,funcionario,2022/01/01 18:31:52,logou no sistema
43,14,Gabriel da Luz,funcionario,2022/01/01 18:26:53,logou no sistema
42,0,root,root,2022/01/01 17:19:35,Criou usuario Jose Santos com id: 17
41,0,root,root,2022/01/01 17:19:35,logou no sistema
40,0,root,root,2022/01/01 17:15:02,logou no sistema
39,0,root,root,2022/01/01 17:09:41,logou no sistema
38,0,root,root,2022/01/01 17:05:02,logou no sistema
37,0,root,root,2022/01/01 16:55:28,logou no sistema
36,0,root,root,2022/01/01 16:55:07,logou no sistema
35,0,root,root,2022/01/01 16:55:07,logou no sistema
34,0,root,root,2022/01/01 16:55:07,logou no sistema
33,0,root,root,2022/01/01 16:55:07,logou no sistema
32,0,root,root,2022/01/01 16:48:20,Criou usuario Jose Santos com id: 16
31,0,root,root,2022/01/01 16:48:20,logou no sistema
30,0,root,root,2021/12/31 23:49:25,Criou usuario Samuel Reis com id: 15
29,0,root,root,2021/12/31 23:49:25,logou no sistema
28,0,root,root,2021/12/31 23:21:51,Criou usuario Gabriel da Luz com id: 14
27,0,root,root,2021/12/31 23:21:51,logou no sistema
25,0,root,root,2021/12/31 23:19:16,logou no sistema
24,0,root,root,2021/12/31 00:01:11,logou no sistema
23,0,root,root,2021/12/31 00:00:03,logou no sistema
22,0,root,root,2021/12/30 23:59:31,removeu usuario Chris Almeida,id:10
21,0,root,root,2021/12/30 23:59:31,removeu usuario Chris Almeida,id:11
20,0,root,root,2021/12/30 23:59:31,Criou usuario Chris Almeida com id: 12
19,0,root,root,2021/12/30 23:59:31,logou no sistema
18,0,root,root,2021/12/30 23:43:50,remo��o do usuario Maria Brand�o,id:7
17,0,root,root,2021/12/30 23:43:50,remo��o do usuario Angelica Maria,id:5
16,0,root,root,2021/12/30 23:43:50,Criou usuario Chris Almeida com id: 11
15,0,root,root,2021/12/30 23:43:15,remo��o do usuario Miguel Santos,id:2
14,0,root,root,2021/12/30 23:43:15,remo��o do usuario Jorge,id:1
13,0,root,root,2021/12/30 23:43:15,Criou usuario Chris Almeida com id: 10
12,0,root,root,2021/12/30 23:40:30,remo��o do usuario Jorge,id:16
11,0,root,root,2021/12/30 23:40:30,remo��o do usuario Rafael,id:15
10,0,root,root,2021/12/30 23:40:30,Criou usuario Jose Almeida com id: 9
9,0,root,root,2021/12/30 23:38:46,remo��o do usuario Antonio Silva,id:6
8,0,root,root,2021/12/30 23:38:46,Criou usuario Roberto Carlos com id: 8
7,0,root,root,2021/12/30 23:38:46,Criou usuario Maria Brand�o com id: 7
6,0,root,root,2021/12/30 23:35:47,Criou usuario Antonio Silva com id: 6
5,0,root,root,2021/12/30 23:35:47,Criou usuario Angelica Maria com id: 5
4,0,root,root,2021/12/30 23:23:38,Criou usuario Antonio Silva com id: 4
3,0,root,root,2021/12/30 23:23:38,Criou usuario Jorge Rafael com id: 3
2,0,root,funcionario,2021/12/30 23:18:21,Criou usuario Miguel Santos com id: 2
1,0,Felipe,funcionario,2021/12/30 23:15:43,Criou usuario Jorgecom id: 1
0,0,Felipe,funcionario,2021/12/30 23:11:56,Criou usuario Jorgecom id: 0
